Date,P1,P2,Reg,Ratio,True Ratio,Weight P1,Weight P2,Earnings P1,Earnings P2,Total Daily Earnings,prev_weight_p1,prev_weight_p2,Strategy Daily Returns,Log returns
1999-11-18,11.460334695963208,12.4,0.010043672472685117,1,0.9242205399970329,0.0,0.0,0.6911368573834845,0.08999999999999986,0.7811368573834844,1.150152871366524,-1.0,0.03273788349312805,0.03221341495104319
1999-11-19,11.240180111132402,12.3,-0.0020653761899556144,1,0.9138357813928781,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1999-11-22,11.191395221408092,12.04,-0.0007457069436007657,1,0.9295178755322336,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1999-11-23,11.120667048564698,12.15,-0.01153758224168655,1,0.9152812385649957,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-24,11.144495697291823,12.14,0.008817374223291985,1,0.9179979981294747,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1999-11-25,11.329384965831435,11.8,0.0,1,0.9601173699857148,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1999-11-26,11.062738125476251,11.71,-0.00032466386988083684,1,0.9447257152413536,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1999-11-29,10.929529639994913,12.23,-0.00622424073918193,1,0.8936655470151196,1.118986855138415,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-30,10.952074728347208,12.3,-0.013530244953473769,1,0.8904125795404234,1.123074878969184,-1.0,0.025227657514152624,-0.07000000000000028,-0.04477234248584766,1.118986855138415,-1.0,-0.001925520324913825,-0.001927376522321226
1999-01-12,11.243437021927589,12.65,0.00632307077212424,1,0.888809250745264,1.1251008010565855,-1.0,0.3260305765994259,-0.34999999999999964,-0.02396942340057373,1.118986855138415,-1.0,-0.0010031802196802581,-0.0010036837417339217
1999-02-12,11.443808351787409,12.83,0.008059186757475523,1,0.8919570032570077,1.1211302746079352,-1.0,0.22421288425974195,-0.17999999999999972,0.044212884259742236,1.118986855138415,-1.0,0.0018214234708863312,0.0018197666906501553
1999-03-12,11.629509233493549,12.51,0.017077953560916015,1,0.9296170450434491,0.0,0.0,0.20779684561678427,0.3200000000000003,0.5277968456167845,1.118986855138415,-1.0,0.021864439766010938,0.021628840876149073
1999-06-12,11.265203888430014,12.39,-0.006980281297726876,1,0.9092174244092021,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1999-07-12,11.137975406180312,12.42,-0.009998318065393086,1,0.896777407905017,1.1151039167413057,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-08-12,10.946905092740135,12.45,-0.0037610467185391627,1,0.8792694853606534,1.1373077499554372,-1.0,-0.21306325489013006,-0.02999999999999936,-0.24306325489012942,1.1151039167413057,-1.0,-0.01038869260385853,-0.010443031740215524
1999-09-12,11.378185538009078,12.73,0.003008547818877716,1,0.8938087618231797,1.1188075600872527,-1.0,0.48092251373333234,-0.28000000000000114,0.2009225137333312,1.1151039167413057,-1.0,0.008334203062132397,0.008299665355280962
1999-10-12,11.359438516260164,12.77,0.0063147522892403884,1,0.8895409957917122,1.1241752822307831,-1.0,-0.020904877379447535,-0.03999999999999915,-0.06090487737944668,1.1151039167413057,-1.0,-0.0025240901208042846,-0.002527281006793331
1999-12-13,11.363841664552146,12.59,-0.0012781359317894925,1,0.9026085515927041,0.0,0.0,0.004909967906381134,0.17999999999999972,0.18490996790638084,1.1151039167413057,-1.0,0.007719428494846321,0.007689786156911619
1999-12-14,11.687037543748014,12.58,-0.008551033338004999,1,0.9290172928257563,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1999-12-15,11.867987533392698,13.55,0.007207583865294964,1,0.8758662386267674,1.1417268481176492,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-16,12.50897435897436,14.68,0.0038558008294726775,1,0.8521099699573815,1.1735574459362508,-1.0,0.7318318680562877,-1.129999999999999,-0.39816813194371126,1.1417268481176492,-1.0,-0.014644470463899148,-0.014752759243079065
1999-12-17,12.999685110211425,14.59,0.0015846133866785905,1,0.8909996648534219,1.1223348778301838,-1.0,0.5602576393473385,0.08999999999999986,0.6502576393473384,1.1417268481176492,-1.0,0.02356886773987379,0.0232954103625319
