Date,P1,P2,Reg,Ratio,True Ratio,Weight P1,Weight P2,Earnings P1,Earnings P2,Total Daily Earnings,prev_weight_p1,prev_weight_p2,Strategy Daily Returns,Log returns
1979-01-23,1.526283462986198,24.49,-0.008094764509931629,0.0667,0.06232272204925268,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1979-01-24,1.526283462986198,24.31,0.00646899266305212,0.0667,0.06278418194102008,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1979-01-25,1.5215108442776735,24.4,-0.006650970765522679,0.0667,0.06235700181465875,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-01-26,1.524370827067669,24.31,-0.0036465337599382863,0.0667,0.06270550502129449,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1979-01-29,1.5167679800498752,24.4,-0.0018282654857939562,0.0667,0.06216262213319161,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-01-30,1.515822953271028,24.49,-0.006548170639415041,0.0667,0.061895588128665906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-01-31,1.5101774301675976,24.68,0.003310043478223612,0.0667,0.06119033347518629,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-01-02,1.5101774301675976,25.24,-0.0041085447951818566,0.0667,0.05983270325545158,16.71326792190166,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-02-02,1.5101774301675976,25.33,0.00380251914784413,0.0667,0.059620111731843575,16.772863568215893,-1.0,0.0,-0.08999999999999986,-0.08999999999999986,16.71326792190166,-1.0,-0.003353182006123492,-0.0033588165201331485
1979-05-02,1.5186615730337079,25.24,-0.015111151945296442,0.0667,0.06016884203778557,0.0,0.0,0.14179775280899062,0.08999999999999986,0.23179775280899048,16.71326792190166,-1.0,0.00866253165078282,0.008625227202655102
1979-06-02,1.5397100436681221,25.15,-0.017743968471500615,0.0667,0.06122107529495516,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1979-07-02,1.5425969999999998,25.24,0.0041664096631715,0.0667,0.06111715530903328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-08-02,1.5425969999999998,25.15,-0.018373637449383473,0.0667,0.06133586481113319,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1979-09-02,1.543561726078799,25.05,-0.0027628764322500388,0.0667,0.06161923058198798,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1979-12-02,1.5377914018691587,24.87,0.005646107646334997,0.0667,0.06183318865577638,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1979-02-13,1.5339684275947794,25.24,-0.008674753193673723,0.0667,0.06077529427871551,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-02-14,1.5311136476426797,25.33,0.010656154244585103,0.0667,0.060446650124069475,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-02-15,1.5377914018691587,25.05,-0.00230134986183117,0.0667,0.061388878318130086,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1979-02-16,1.5358775357809582,25.43,-0.0007682950630822916,0.0667,0.06039628532367118,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-02-19,1.5368338729763387,25.8,-0.0025010434045888985,0.0667,0.05956720437892785,16.78776115861758,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-02-20,1.5368338729763387,25.8,0.0,0.0667,0.05956720437892785,16.78776115861758,-1.0,0.0,-0.0,0.0,16.78776115861758,-1.0,0.0,0.0
1979-02-21,1.533015652173913,25.8,-0.007088115248764737,0.0667,0.059419211324570266,16.82957376424303,-1.0,-0.06409937888198909,-0.0,-0.06409937888198909,16.78776115861758,-1.0,-0.00234512648357888,-0.0023478805993666454
1979-02-22,1.5349223880597016,25.9,-0.0021362688169617172,0.0667,0.05926341266639775,16.873817335311813,-1.0,0.032009826643186044,-0.09999999999999787,-0.06799017335681182,16.78776115861758,-1.0,-0.0024782345798216175,-0.002481310486067015
1979-02-23,1.5339684275947794,26.08,-0.00012961762817909062,0.0667,0.05881780780654829,17.001653704758922,-1.0,-0.016014860439878407,-0.17999999999999972,-0.19601486043987812,16.78776115861758,-1.0,-0.007098395181910887,-0.007123708650119941
1979-02-26,1.5292163568773232,26.27,0.02065499985870911,0.0667,0.05821150958802144,17.178733330869957,-1.0,-0.07977662821351522,-0.19000000000000128,-0.2697766282135165,16.78776115861758,-1.0,-0.009704468814883543,-0.009751864052038978
1979-02-27,1.5263792207792206,27.2,0.011300268602359331,0.0667,0.056116883116883114,17.819949085859754,-1.0,-0.047629163189437725,-0.9299999999999997,-0.9776291631894375,16.78776115861758,-1.0,-0.0340324534350737,-0.03462504102244889
1979-02-28,1.525435846724351,27.67,-0.015690566113226723,0.0667,0.05512959330409652,18.13907812604329,-1.0,-0.015837138316388468,-0.4700000000000024,-0.48583713831639086,16.78776115861758,-1.0,-0.01664085923796546,-0.016780873818024077
1979-01-03,1.5226127082048118,27.3,0.0015292471439520838,0.0667,0.05577335927490153,17.929707175626557,-1.0,-0.04739417518371719,0.370000000000001,0.3226058248162838,16.78776115861758,-1.0,0.011192802959339247,0.011130627058524916
1979-02-03,1.5226127082048118,27.86,0.007168944263759691,0.0667,0.0546522867266623,18.297496040767616,-1.0,0.0,-0.5599999999999987,-0.5599999999999987,16.78776115861758,-1.0,-0.0190588905609345,-0.01924285237155413
1979-05-03,1.5198,27.86,0.006615655921628161,0.0667,0.05455132806891601,18.33135938939334,-1.0,-0.04721907355126318,-0.0,-0.04721907355126318,16.78776115861758,-1.0,-0.0016071952004868373,-0.0016084881241992563
1979-06-03,1.5188647384615384,27.58,-0.008513910098319144,0.0667,0.05507123779773526,18.158298959481964,-1.0,-0.015700947328535993,0.28000000000000114,0.26429905267146514,16.78776115861758,-1.0,0.009082796014448181,0.009041795501915055
