Date,P1,P2,Reg,Ratio,True Ratio,Weight P1,Weight P2,Earnings P1,Earnings P2,Total Daily Earnings,prev_weight_p1,prev_weight_p2,Strategy Daily Returns,Log returns
1979-02-14,1.9740429528535979,32.51,0.010656154244585103,0.06863006819188523,0.060721099749418576,16.468739929394566,-1.0,-0.059786382763002036,0.10999999999999943,0.050213617236997396,16.243532041118968,-1.0,0.0014561406649924774,0.0014550815202254985
1979-02-15,1.9716682616822427,32.26,-0.00230134986183117,0.06863006819188523,0.061118049029207776,16.36177881794147,-1.0,-0.03857337212966949,0.25,0.2114266278703305,16.243532041118968,-1.0,0.00617634601545243,0.0061573505652584345
1979-02-16,1.9692144119477286,32.62,-0.0007682950630822916,0.06863006819188523,0.06036831428411186,16.564981345904283,-1.0,-0.03985918678667145,-0.35999999999999943,-0.3998591867866709,16.243532041118968,-1.0,-0.011560227475086927,-0.011627566376458577
1979-02-19,1.9759292652552929,32.87,-0.0025010434045888985,0.06863006819188523,0.0601134549819073,16.635210874187415,-1.0,0.10907293485283394,-0.25,-0.14092706514716608,16.243532041118968,-1.0,-0.004044290627877838,-0.0040524908881773136
1979-02-20,1.9869066500622667,32.87,0.0,0.06863006819188523,0.06044741862069568,16.54330363178859,-1.0,0.17831150183977237,-0.0,0.17831150183977237,16.243532041118968,-1.0,0.005115528570274146,0.0051024887056250225
1979-02-21,1.9819702360248446,32.67,-0.007088115248764737,0.06863006819188523,0.06066636779996463,16.483597687887013,-1.0,-0.08018479958509657,0.19999999999999574,0.11981520041489917,16.243532041118968,-1.0,0.0034576735348322853,0.003451709525473228
1979-02-22,1.9789535074626867,32.67,-0.0021362688169617172,0.06863006819188523,0.06057402838881808,16.508725382784668,-1.0,-0.049002327058769696,-0.0,-0.049002327058769696,16.243532041118968,-1.0,-0.0014142512860659871,-0.0014152522833017819
1979-02-23,1.9886804972032317,33.03,-0.00012961762817909062,0.06863006819188523,0.060208310542029415,16.609002826975743,-1.0,0.15800066951417782,-0.35999999999999943,-0.2019993304858216,16.243532041118968,-1.0,-0.005768330719998267,-0.00578503179549835
1979-02-26,1.9989042379182156,33.28,0.02065499985870911,0.06863006819188523,0.06006322830283099,16.649121738147837,-1.0,0.1660696598839333,-0.25,-0.0839303401160667,16.243532041118968,-1.0,-0.0023790517854536224,-0.0023818862255648074
1979-02-27,1.9951956957328385,33.8,0.011300268602359331,0.06863006819188523,0.05902945845363428,16.94069412453559,-1.0,-0.06023982381401402,-0.519999999999996,-0.5802398238140101,16.243532041118968,-1.0,-0.016209991663299686,-0.016342810866108743
1979-02-28,1.9830666007416564,33.39,-0.015690566113226723,0.06863006819188523,0.05939103326569801,16.83755855073769,-1.0,-0.19701934311904182,0.4099999999999966,0.21298065688095477,16.243532041118968,-1.0,0.00602098368470234,0.006002929993512546
1979-01-03,1.9902723257248611,33.28,0.0015292471439520838,0.06863006819188523,0.059803855941251836,16.721329824992345,-1.0,0.11704642464417712,0.10999999999999943,0.22704642464417657,16.243532041118968,-1.0,0.006437331204799832,0.00641670008053222
1979-02-03,2.00658603331277,33.54,0.007168944263759691,0.06863006819188523,0.059826655733833334,16.71495736697977,-1.0,0.26499223191364113,-0.259999999999998,0.004992231913643119,16.243532041118968,-1.0,0.000140441951555196,0.00014043209050753987
1979-05-03,2.0083071428571433,33.8,0.006615655921628161,0.06863006819188523,0.059417371090448035,16.830094998275015,-1.0,0.027956898030305537,-0.259999999999998,-0.23204310196969247,16.243532041118968,-1.0,-0.006480147219581121,-0.006501234522157046
