Date,P1,P2,Reg,Ratio,True Ratio,Weight P1,Weight P2
1990-09-08,10.916739254843517,160.67,0.004688268770970616,6.863006819188524,0.06794510023553568,14.717764732606785,-1.0
1990-10-08,11.00539352238806,161.33,-0.013087564295595655,6.863006819188524,0.06821665854080493,14.659175946031326,-1.0
1990-08-13,10.89008260089686,159.67,0.009846452409740358,6.863006819188524,0.06820368635872025,14.661964087108966,-1.0
1990-08-14,10.993863181478714,161.33,0.0016218690431344385,6.863006819188524,0.06814518800891783,14.674550459368236,-1.0
1990-08-15,10.896670672645739,158.33,0.001972184022855039,6.863006819188524,0.06882252682780103,14.530126196936546,-1.0
1990-08-16,10.969139461883406,161.67,-0.022813094336446404,6.863006819188524,0.0678489482395213,14.738621982315571,-1.0
1990-08-17,10.98404,164.0,-0.013813796951755997,6.863006819188524,0.06697585365853659,14.93075407591378,-1.0
1990-08-20,10.972775608308606,163.67,0.00207209752050197,6.863006819188524,0.06704207006970493,14.916007202049112,-1.0
1990-08-21,10.930139643387816,161.67,-0.02045061047129071,6.863006819188524,0.06760771722266232,14.79121084219653,-1.0
1990-08-22,10.708398222222222,159.67,-0.016635461400213103,6.863006819188524,0.06706581212639959,14.910726766646622,-1.0
1990-08-23,10.446977898603967,155.67,-0.030438038759382557,6.863006819188524,0.06710977001736987,14.900960020294695,-1.0
1990-08-24,10.247412825768668,153.33,0.014356169996754709,6.863006819188524,0.06683240608992805,14.962801109605788,-1.0
1990-08-27,10.176429487554904,153.33,0.03141156283911695,6.863006819188524,0.06636946121147136,15.067170679805956,-1.0
1990-08-28,10.271036035242291,154.0,-0.000311148451435983,6.863006819188524,0.06669503918988501,14.993618897995345,-1.0
1990-08-29,10.460362840409957,156.33,0.008830011053355236,6.863006819188524,0.06691206320226416,14.944988274792312,-1.0
1990-08-30,10.458284745762713,157.33,-0.01704816526653996,6.863006819188524,0.06647355714588897,15.043575865893684,-1.0
1990-08-31,10.474181160714286,157.33,0.01200756704094541,6.863006819188524,0.06657459582224805,15.020744589572375,-1.0
1990-03-09,10.772960777860883,162.0,0.0,6.863006819188524,0.06649975788803014,15.037648733755743,-1.0
1990-04-09,10.761998686567162,162.33,0.0016417567383104625,6.863006819188524,0.06629704112959503,15.083629419376901,-1.0
1990-05-09,10.937785759162304,163.33,0.004015573444295484,6.863006819188524,0.06696740194184965,14.93263843307432,-1.0
1990-06-09,10.993863181478714,163.67,-0.012189032045821335,6.863006819188524,0.06717091208821846,14.887396477312334,-1.0
1990-07-09,10.96415775617053,164.67,0.009132483563272231,6.863006819188524,0.06658260615880568,15.018937492697528,-1.0
1990-10-09,11.120157188208617,165.0,-0.005488130606748243,6.863006819188524,0.0673948920497492,14.837919753055251,-1.0
1990-11-09,11.055112307692308,165.0,-0.0018360905775969272,6.863006819188524,0.06700068065268065,14.925221509074186,-1.0
1990-12-09,11.021853913043477,166.0,0.0046614335937089635,6.863006819188524,0.06639671031953902,15.060987136070853,-1.0
1990-09-13,11.058256486486487,165.33,-0.012133837792067226,6.863006819188524,0.06688596435303022,14.950819797138735,-1.0
1990-09-14,10.912983053892216,163.67,-0.005727969333809924,6.863006819188524,0.06667674622039602,14.997732443250298,-1.0
1990-09-17,10.73483883233533,162.33,0.002962498227179644,6.863006819188524,0.06612972853037226,15.12179200222661,-1.0
1990-09-18,10.71737081404033,162.33,0.002608546822275848,6.863006819188524,0.06602212045857407,15.146438694398725,-1.0
1990-09-19,10.767075585585584,162.0,-0.006297250029036583,6.863006819188524,0.06646342954065175,15.045868185125162,-1.0
1990-09-20,10.723617383458647,161.0,-0.016304016738126315,6.863006819188524,0.06660631915191706,15.013590493105909,-1.0
1990-09-21,10.89602842345773,162.33,-0.0005138086175984213,6.863006819188524,0.06712270328009444,14.89808888994128,-1.0
1990-09-24,10.763313338380014,159.67,-0.021854712109946384,6.863006819188524,0.06740974095559601,14.834651280720951,-1.0
1990-09-25,10.561805264750378,155.67,0.011976972737333114,6.863006819188524,0.06784740325528604,14.738957602214338,-1.0
1990-09-26,10.516417744133232,152.33,-0.0104351041467865,6.863006819188524,0.06903707571806755,14.484970424932005,-1.0
1990-09-27,10.3704,149.67,-0.013497886564160844,6.863006819188524,0.06928843455602325,14.432423050219857,-1.0
1990-09-28,10.2473347845805,150.0,0.016705220356024952,6.863006819188524,0.06831556523053667,14.637952516756835,-1.0
1990-01-10,10.375106686838125,151.33,0.028666332128612027,6.863006819188524,0.06855948382236254,14.585874108839523,-1.0
1990-02-10,10.37940752265861,152.67,0.0008569388765300445,6.863006819188524,0.06798590111127668,14.708932052886066,-1.0
1990-03-10,10.393915646258504,154.67,-0.012160823968895507,6.863006819188524,0.06720059252769447,14.880821171150886,-1.0
1990-04-10,10.401777912254161,154.67,0.004134025019443044,6.863006819188524,0.06725142504851725,14.869573384929303,-1.0
1990-05-10,9.9832282179676,154.33,-0.0038129461918332552,6.863006819188524,0.0646875411000298,15.458927376040565,-1.0
1990-08-10,10.258205614035088,154.5,0.006368123410083193,6.863006819188524,0.06639615284165105,15.061113591700282,-1.0
1990-09-10,10.252537151291513,154.0,-0.02712786991496685,6.863006819188524,0.066574916566828,15.020672222641068,-1.0
1990-10-10,10.24497628318584,154.0,-0.01552467183264472,6.863006819188524,0.06652582002068727,15.031757589595047,-1.0
1990-11-10,10.126031222385862,153.0,-0.01658145599651739,6.863006819188524,0.06618321060382916,15.109572214409058,-1.0
1990-12-10,10.126300281273132,152.0,0.015349005763072299,6.863006819188524,0.06662039658732323,15.010417998476514,-1.0
1990-10-15,10.037479999999999,151.67,0.010609123808018595,6.863006819188524,0.06617973231357552,15.110366346931702,-1.0
1990-10-16,10.0675098578908,150.67,-0.014315614402462984,6.863006819188524,0.06681827741349174,14.965964983079363,-1.0
1990-10-17,10.04022134529148,149.0,-0.0005354035732239026,6.863006819188524,0.06738403587443946,14.84031027561717,-1.0
1990-10-18,10.006929556724268,149.0,0.023094492084021923,6.863006819188524,0.06716060105184073,14.88968211032102,-1.0
1990-10-19,10.02380825923135,149.67,0.021805399555480776,6.863006819188524,0.06697272839734984,14.931450814830036,-1.0
1990-10-22,10.125154054054054,151.0,0.007269976538413658,6.863006819188524,0.06705400035797386,14.913353337032978,-1.0
1990-10-23,10.323686486486485,153.0,-0.007654074872307959,6.863006819188524,0.06747507507507507,14.820287326651597,-1.0
1990-10-24,10.180146045112782,153.0,0.0007680491929020761,6.863006819188524,0.0665369022556391,15.029253934274472,-1.0
1990-10-25,10.117558289572393,151.0,-0.007771643856069765,6.863006819188524,0.06700369728193638,14.924549548246965,-1.0
1990-10-26,10.100474854151084,149.0,-0.017759451960958295,6.863006819188524,0.06778842183994016,14.75178168863656,-1.0
1990-10-29,10.04773086013463,149.0,-0.00933060955699716,6.863006819188524,0.06743443530291698,14.829218862855123,-1.0
1990-10-30,9.878699999999998,147.0,0.007195225444273312,6.863006819188524,0.06720204081632652,14.88050047070971,-1.0
1990-10-31,10.015356207674943,148.0,-0.00023023665140264882,6.863006819188524,0.0676713257275334,14.777307659470464,-1.0
1990-01-11,9.978186153846154,148.33,0.009917761276406978,6.863006819188524,0.06727018238957833,14.865427214226234,-1.0
1990-02-11,10.001709531013615,148.0,0.015608906474110285,6.863006819188524,0.0675791184527947,14.79747032655537,-1.0
1990-05-11,10.029299409538229,150.0,0.008715834566817016,6.863006819188524,0.0668619960635882,14.956179277821194,-1.0
